1;ANGAITZA;8;Dólmen corto cerrado;Concejo de Beorburu. Ayuntamiento del Valle de Juslapeña;Cerca del alto de Angaitza;"A 15 minutos desde Beorburu, en dirección Norte
Hoja cartográfica Nº 115-12";Ulzama#0001_TEX_25.pdf#;4753750;603400;860;0.00544260978502137,-7.44615386328269;sábado, 15 de abril de 1905;P. Urra;"Túmulo circular poco determinable. Cámara de recinto rectangular, más bien trapecial por tender las paredes a cerrarse a la entrada. Cubierta desplazada al realizar la cata de reconocimiento, por lo que se encuentra fragmentada.
Documentado por tres diapositivas, en las que debido a la maleza tapa la conformación del monumento.

?  W.E.  10 m ?
      N. S.  11m 
      Altura aprox. 1m
      Tierra y piedra
                   Viane tiene medidas las losas
Hoy se ven
Losa de cabecera orientada a 15?
Losa N (W.E.) orientada a 120?
Losa S (W.E.) orientada a 77?
6 piedras ( A6 x 40)            al E.
1 piedrra (1 x 70) 
1 piedra  (1,3 x 1,7)         E. enterradas
1 piedra  ?                         E. enterradas
1 piedra 1 x 1 a SE  (cierre cámara ?)";En 1932, se realizó una cata de reconocimiento, por P. Urra;"P. Urra se lo comunicón a J.M. de Barandiarán y la cata de reconocimiento dio restos humanos cuyo paradero es desconocido.
Este dómen tiene posibilidades de ser reconstruido, colocándole la tapa . Hay que levantar un croquis y medir las locas.

Topónimo ARANGAITZ  en mapa 1/25.000     115-1

Bibliografía: J.M. de Barandiarán. Catálogo des stations. 1946
J.M. de Barandiarán . Hombre prehistórico. 1953";;Bloc 12. Atez Ulzama;Croquis;0001_DIB_1.pdf;Fotos;0001_FOT_2.pdf;;;;;;;;;;;;
399;IZURRIZTI - I;5;Crómlech (9);Goizueta;A 300 m. antes de la cota Izu;"Aranaz
Hoja cartográfica 65-14";;600090;4784645;780;43.2079538119797,-1.76787040488132;lunes, 5 de octubre de 2443;I.Arbelaiz, L.Del Barrio, Tx Ugalde y A.Uriz;"Crómlech nº 1:  5,5 m. de ? NS y  4,6 m. de ? EW.  14 testigos en forma de bloque, destacan 8 con alturas entre 0,5 y 0,2 m. Carece de testigos en el sector SE. Hace contacto con el nº 2 en el sector suroccidental. Pizarras y cuarcitas (2) del terreno.
Crómlech nº 2:  5,3 m. de ?.  15 testigos en forma de laja y bloque, destacan 5 con alturas entre 0,35 y 0,1 m. Hace contacto con el nº 1 en el sector nororiental. Pizarras y cuarcitas (1) del terreno.
Crómlech nº 3:  2,45 m. de ?.  5 testigos en forma de bloque que apenas sobresalen del terreno. En el arco oriental carece de testigos. Cuarcitas del terreno.
Crómlech nº 4:  4,5 m. de ?.  21 testigos en forma de bloque, destacan 11 con alturas entre 0,3 y 0,1 m. Hace contacto con el nº 5 en el sector noroccidental. Pizarras del terreno y una arenisca triásica.
Crómlech nº 5:  3,2 m. de ?.  12 testigos en forma de laja y bloque, destacan 3 con alturas entre 1 m. y 0,1 m, al oeste el testigo mayor de 1 m. x 0,55 m. x 0,3 m. Carece de testigos en el sector septentrional. Hace contacto con el nº 4 en el arco suroriental. Pizarras del terreno.
Crómlech nº 6:  3,6 m. de ?.  10 testigos en forma de bloque, destacan 5 con alturas entre 0,32 y 0,1 m. Carece de testigos en el sector occidental. Pizarras del terreno y una arenisca triásica.
Crómlech nº 7:  4,5 m. de ?.  10 testigos en forma de bloque, destacan 6 con alturas entre 0,25 y 0,1 m. Carece de testigos en el arco oriental. Pizarras y cuarcitas (3) del terreno.
Crómlech nº 8:  4,1 m. de ? NS y  3,7 m. de ? EW.  20 testigos en forma de laja y bloque, destacan 19 con alturas entre 0,4 y 0,1 m. Pizarras del terreno.
Crómlech nº 9:  3,7 m. de ?.  7 testigos en forma de bloque, destacan 5 con alturas entre 0,25 y 0,1 m. Crece de testigos en el arco meridional. Pizarras del terreno.";No se conoce;Bibliografía: Munibe 1989. nº 41.;;Arano - Goizueta;Croquis;0399_DIB_447.pdf;;;;;;;;;;;;;;
400;IZURRIZTI - II;5;Crómlech (6);Goizueta;En el rellano anterior a la cumbre, estribación W de la cota Izu;"Aranaz
Hoja cartográfica 65-14";;599940;4784680;765;43.2082887762259,-1.76971018603756;viernes, 30 de marzo de 1984;I.Arbelaiz, L.Del Barrio, Tx Ugalde y A.Uriz;"Crómlech nº 1:  5,7 m. de ?.  8 testigos en forma de bloque, destacan 6 con alturas entre 0,5 y 0,3 m. Pizarras (4) y cuarcitas (4) del terreno, destacando un gran bloque en el sector oriental de 1,5 m. x 0,8 m. x 0,5 m. de cuarcita.
Crómlech nº 2:  3,9 m. de ?.  7 testigos en forma de laja y bloque, con alturas entre 0,25 y 0,18 m. Carece de testigos en el arco septentrional  y los sectores SE y SW. Pizarras del terreno.
Crómlech nº 3:  5 m. de ?.  25 testigos en forma de bloque y laja, destacan 8 con alturas entre 0,35 y 0,12 m. Pizarras del terreno. El slendero que discurre por el lugar atraviesa el yacimiento.
Crómlech nº 4:  4,8 m. de ?.  4 testigos , destacan 3 con alturas entre 0,3 m. y 0,25 m. Carece de testigos en los arcos oriental y occidental.
Crómlech nº 5:  5,2 m. de ?.  5 testigos con alturas entre 0,25 y 0,15 m. Carece de testigos en el sector SW-SE. Pizarras del terreno.
Crómlech nº 6:  3,8 m. de ?.  4 testigos con uno de 0,2m. Carece de testigos en el arco oriental y occidental. Pizarras del terreno.";No se conoce;Bibliografía: Munibe 1989. nº 41.;;Arano - Goizueta;Croquis;0400_DIB_448.pdf;;;;;;;;;;;;;;
401;IZURRIZTI;5;Crómlech tumular;Goizueta;A 380 m. al SSW del conjunto de Arramaleta;"Goizueta
Hoja cartográfica 65-13";;596775;4782130;603;43.1857438859217,-1.80911043641077;miércoles, 24 de junio de 2443;J.Tellabide;"Crómlech tumular desfigurado. Eje NS-EW de 4 m. La altura en el centro es de 0,2 m. Formado por numerosos pqueños bloques que afloran entre el relleno de tierra, parte de ellos hincados en el terreno.
En el arco occidental se localiza un tocón de una gran haya";;Bibliografía: Munibe 1989. nº 41.;;Arano - Goizueta;;;;;;;;;;;;;;;;
402;IZU;5;Crómlech (5);Goizueta;En la cota de su nombre, a 230 m. al SW del dolmen de Izu Lepoa;"Aranaz
Hoja cartográfica 65-14";;600410;4784570;829;43.2072361225561,-1.76394566845501;viernes, 30 de marzo de 1984;I.Arbelaiz, L.Del Barrio, Tx Ugalde y A.Uriz;"Se trata de un conjunto de 5 crómlech, 2 de ellos de tipo tumular ubicados en la cota máxima sobre el cordal principal a 50 m. de la cumbre y sobre el ramal que se desarrolla al NW. 
Crómlech nº 1: Diámetro estimativo NS-EW de 4,6 m. Formado por numerosos bloques revueltos y desplazados de su lugar por la erección de postes de alambrada y el testigo de la cota geodésica que se ubica en el lugar. Materiales: pizarras del terreno.
Crómlech nº 2: Diámetro estimativo NS-EW de 5,3 m. Formado por 7 testigos con forma de laja que destacan del terreno entre 0,67 y 0,1 m. Carece de testigos en el arco oriental, donde contacta con la alambrada. Materiales: pizarras del terreno.
Crómlech nº 3: De tipo tumular. Diámetro NS-EW de 7 m. Altura en el centro de 0,2 m.  Tiene 7 testigos con forma de laja y de ellos 6 destacan del terreno entre 0,35 y 0,15 m. Hace contacto con el nº 4 en el sector NW. Materiales: pizarras, cuarcita (1) del terreno y areniscas triásicas (3).
Crómlech nº 4: De tipo tumular. Diámetro NS-EW de 5,8 m. Altura en el centro de 0,2 m.  Tiene 18 testigos con forma de laja y bloques, de ellos 4 destacan del terreno entre 0,45 y 0,2 m. Es tangente con el nº 3 en el sector SE. Materiales: pizarras de terreno.
Crómlech nº 5: Diámetro NS-EW de 7,4 m. Tiene 6 testigos con forma de laja y bloques, de ellos 5 destacan del terreno entre 0,54 y 0,16 m. Carece de testigos en el sector oriental. Materiales: pizarras de terreno. Se sitúa a 50 m. al SSE del grupo principal.";;"En 1976 A.Leibar en su publicación ""Sendero de Crómlech"" insinúa la conveniencia de revisar la cota Izu en relación con la existencia de posibles estructura megalíticas sobre ella.

Bibliografía: Munibe 1989. nº 41.";;Arano - Goizueta;Croquis;0402_DIB_449.pdf;;;;;;;;;;;;;;
403;UNALBIDE;5;Crómlech;Goizueta;Estribación septentrional de Altueta;"Goizueta
Hoja cartográfica 65-14";;595705;4784680;565;43.2088374982149,-1.82183319471816;viernes, 23 de mayo de 1986;J.Argomaniz;Crómlech con eje NS de 4 m. y eje EW de 4,6 m. consta de 15 testigos con forma de lajas y bloques, de loa que destacan 5 con altura entre 0,2 m. y 0,1 m. y el resto, a nivel del terreno. Materiales: pizarras y cuarcitas del terreno.;;Bibliografía: Munibe 1989. nº 41.;;Arano - Goizueta;Croquis;0403_DIB_461.pdf;;;;;;;;;;;;;;
404;AUNTZBIZKAR;5;Crómlech (3);Goizueta;En el primer collado posterior a la cota de Loizate desde Goizueta.;"Goizueta
Hoja cartográfica 65-13";;597435;4780300;924;43.1691838763249,-1.80131272889138;sábado, 1 de junio de 1985;L.Del Barrio y P.López;"Conjunto de 3 crómlech, cortados dos de ellos por una alambrada de separación de terrenos.
Crómlech nº 1: Diámetro NS-EW de 4,5 m. Formado por 15 testigos con forma de bloques, de los que destacan 7 con alturas entre 0,5 y 0,1 m. y los demás a nivel del terreno. 
Crómlech nº 2: DiámetroNS-EW de 3,8 m. Formado por 11 testigos con forma de bloques y pequeñas laja que destacan con alturas entre 0,2 y 0,1 m., el resto, a nivel del terreno. Materiales: pizarras del terreno y areniscas triásicas de las inmediaciones.
Crómlech nº 3:  Diámetro NS de 5 m. y EW de 5,9 m. Tiene 9 testigos con forma de bloques, que apenas sobresalen del terreno. Materiales: pizarras del terreno.";;Bibliografía: Munibe 1989. nº 41.;;Arano - Goizueta;Croquis;0404_DIB_450.pdf;;;;;;;;;;;;;;
405;LIZARROZKO SOROA;5;Crómlech (5);Goizueta;En el collado Lizarrozko Soroa;"Goizueta
Hoja cartográfica 90-1";;594645;4778885;624;43.1567990998266,-1.83587139987823;sábado, 3 de octubre de 2443;J.Argomaniz y V.Hernandorena;"Conjunto de 5 crómlech, 4 de ellos de forma tumular.
Crómlech tumular nº 1: Diámetro NS-EW de 5 m. y altura de 0,25 m. con depresión central de 3 x 3 m. y 0,1 m de profundidad. Formado por pequeños bloques, que aprenas sobresalen del terreno. 
Crómlech tumular nº 2: Diámetro NS-EW de 4,2 m. y altura de 0,2 m. 11 testigos con forma de bloques, de los que destacan 5 con alturas entre 0,2 y 0,1 m. Materiales: pizarras y grauwacas del terreno.
Crómlech tumular nº 3: Diámetro NS 4 m. y EW de 3,5 m. Formado por numerosos y pequeños bloques que apenas sobresalen del terreno. Materiales: pizarras del terreno.
Crómlech tumular nº 4: Diámetro NS 6 m. y EW de 5,5 m. y altura en el centro de 0,4 m. Formado por numerosos bloques y tierra. Materiales: pizarras y grauwacas del terreno.
Crómlecn nº 5: Sólo se conserva parte del arco septentrional, en el que se distinguen 6 testigos con forma de lajas y bloques, de los que destacan 5 con alturas entre 0,15 y 0,1 m.
La estructura está seccionada por el sendero que discurre por el lugar, fuertemente erosianado.";;Bibliografía: Munibe 1989. nº 41.;;Arano - Goizueta;Croquis;0405_DIB_451.pdf;;;;;;;;;;;;;;
406;ALTUETA LEPOA - I;5;Crómlech;Goizueta;En el collado, entre las cotas Altueta y Keskantzuko Bizkarra;"Goizueta
Hoja cartográfica 65-13";;594905;4784110;534;43.2038068399807,-1.83177744257588;miércoles, 24 de junio de 2443;Y.Tellabide;"Crómlech tumular rebajado y desfigurado, prácticamente desaparecido. Diámetro estimativo NS-EW de 3,2 m. con la zona central totalmente rebajada. Formado por numerosos bloques de reducido tamaño, de los que destacan del conjunto 2 en el arco septentrional, uno en pie de 0,4 m. y otro tendido.
Materiales: pizarras y cuarcitas del terreno.";;Bibliografía: Munibe 1989. nº 41.;;Arano - Goizueta;Croquis;0406_DIB_458.pdf;;;;;;;;;;;;;;
407;ALTUETA LEPOA - II;2;Túmulo;Goizueta;A 32 m. al N del crómlech de Altueta Lepoa;"Goizueta
Hoja cartográfica 65-13";;594905;4784070;534;43.2034467242306,-1.83178431486675;miércoles, 24 de junio de 2443;Y.Tellabide;"Túmulo. Diámettro NS-EW de 7 m. La altura en el centro oscila entre 0,8 m. y 1,25 m Formado por pequeños bloques de cuarcita, pizarras del terreno y tierra. Arco occidental rebajado, al parecer, por aprovechamiento de sus materiales.
Próximo al E. se localiza junto a la pista, y cortado por ésta, un amontonamiento de similares características que pudiera constituir otro túmulo.";;Bibliografía: Munibe 1989. nº 41.;;Arano - Goizueta;Croquis;0407_DIB_459.pdf;;;;;;;;;;;;;;
408;BELTZUNTZA - AKU;5;Crómlech;Goizueta;En la cota de su nombre;"Goizueta
Hoja cartográfica 65-13";;599455;4781150;880;43.1765731907059,-1.77631452218517;sábado, 16 de junio de 1984;I.Arbelaiz, L.Del Barrio y Tx Ugalde;Crómlech. Diámetro NS de 5,5 m. y  EW de 6 m. Formado por 11 testigos con forma de bloques, de los que destacan 4 con alturas entre 0,25 y 0,1 m., el resto a nivel del terreno. Materiales: pizarras y cuarcitas del terreno.;;"Luis Del Barrio lo dio a conocer en principio como Aku y así es como figura en la placa del hito señalizador

Bibliografía: Munibe 1989. nº 41.";;Arano - Goizueta;Croquis;0408_DIB_452.pdf;;;;;;;;;;;;;;
409;IBINTZA;5;Crómlech (2);Goizueta;En el centro del collado de su nombre;"Goizueta
Hoja cartográfica 90-2";;600475;4780250;950;43.1683358404253,-1.76393081967907;sábado, 16 de junio de 1984;I.Arbelaiz, L.Del Barrio y Tx Ugalde;"Conjunto de 2 crómlech:
Crómlech nº 1:  Diámetro NS de 7,2 m. y  EW de 7,5 m. Formado por 11 testigos con forma de bloques, de los que destacan 7 con alturas entre 0,53 y 0,1 m., el resto a nivel del terreno. La alambrada de muga corta la estructura en dirección NS.
Crómlech nº 2:  Sólo posee testigos en el arco SW-NE. Diámetro estimativo NS-EW de 5,5 m. Formado por 7 testigos con forma de bloques (4) y lajas (3), de los que destacan 5 con alturas entre 0,18 y 0,1 m., el resto a nivel del terreno y otro tendido hacia el exterior. 
Materiales: Pizarras del terreno.";;Bibliografía: Munibe 1989. nº 41.;;Arano - Goizueta;Croquis;0409_DIB_453.pdf;;;;;;;;;;;;;;
410;ENEKO ELORRITA - I;5;Crómlech (3);Goizueta;En el collado de su nombre, en dirección de la cota de Deskarga;"Goizueta
Hoja cartográfica 90-1";;595340;4779510;682;43.1623386548853,-1.82721705567715;viernes, 4 de mayo de 1984;L.Del Barrio y J.Argomaniz;"Conjunto de 3 crómlech de tipo tumular:
Crómlech tumular nº 1:  Revuelto y rebajado. Diámetro NS-EW de 4 m. Formado por numerosos bloques pequeños y tierra, con gran depresión central de 3 x 3 m. Materiales: pizarras y cuarcitas del terreno.
Crómlech tumular nº 2:  Revuelto y rebajado. Diámetro NS-EW de 4 m. Formado por numerosos bloques pequeños y tierra, con gran depresión central que abarca prácticamente la totalidad de la estructura. Materiales: pizarras y cuarcitas del terreno.
Crómlech tumular nº 3:  Revuelto y rebajado. Diámetro NS de 4 m. y EW de 3,5 m. Formado por numerosos bloques pequeños y tierra, con depresión central de 3 x 2 m. Materiales: pizarras y cuarcitas del terreno.";;Bibliografía: Munibe 1989. nº 41.;;Arano - Goizueta;Croquis;0410_DIB_454.pdf;;;;;;;;;;;;;;
411;ENEKO ELORRITA - II;5;Crómlech (3);Goizueta;A 100 m. del centro del collado de su nombre;"Goizueta
Hoja cartográfica 90-1";;595460;4779520;695;43.1624135453942,-1.82573950774311;viernes, 4 de mayo de 1984;L.Del Barrio y J.Argomaniz;"Conjunto de 3 crómlech de tipo tumular:
Crómlech nº 1:  Diámetro NS de 5 m. y EW de 4,5 m., con 8 testigos con forma de pequeñas lajas y bloques, de los que destaca uno con 0,1 m de altura y el resto a nivel del terreno. Materiales: areniscas y pizarras del terreno.
Crómlech nº 2:  Diámetro NS-EW de 4 m., con 10 testigos con forma de pequeñas lajas y bloques, de los que destaca uno con 0,1 m de altura y el resto a nivel del terreno. Materiales: areniscas y pizarras del terreno.
Crómlech nº 3:  Diámetro estimado NS-EW de 3,5 m., con solo 3 testigos a la vista, de los que destacan 2 con 0,1 m de altura. Materiales: areniscas y pizarras del terreno.";;"En un principio, Luis Del Barrio lo catalogó como Eneko Elorrita-I

Bibliografía: Munibe 1989. nº 41.";;Arano - Goizueta;Croquis;0411_DIB_455.pdf;;;;;;;;;;;;;;
412;ALTZANBURU;2;Túmulo;;Más al E. de Uragaratako Gaina, en dirección a Goizueta;;;;;;;;;No hay datos;;"En un principio, Luis Del Barrio lo catalogó como Eneko Elorrita-I

Bibliografía: Munibe 1989. nº 41.";;Arano - Goizueta;;;;;;;;;;;;;;;;
413;GOLDANBURU;2;Túmulo;Gorriti;En el camino de Gorriti a Huici;"Gorriti (Itinerarios Larraun-Ipar)
Hoja cartográfica 89-11";Gorriti (Itinerarios Larraun-Ipar)#0413_TEX_463.pdf#;586600;4766575;840;43.0469315293785,-1.93672686111095;lunes, 10 de abril de 1905;D. Ciaurriz;"Túmulo circular de 18 m. de diámetro y 1,5 m. de altura, de tierra y piedras. Cráter central del que han desaparecido las losas que existieron en 1877.
Ajuar de la excavación:
- 1 cristal de roca en prisma, apuntado y facetado.
- 1 puñal corto triangular de lengüeta con rebordes ligeramente marillados con biseles en ambos márgenes.
- 2 lascas informes de sílex.
- 1 botón circular de perforación en U con el dorso decorado con una hilera de incisiones menudas.
- Restos humanos y de animales. Se dice que con ocasión de la extracción del material o sosas del dolmen se halló un esqueleto humano.
Colección de las Sociedad de Ciencias Aranzadi de San Sebastián. Museo de San Telmo.";T. Aranzadi y J.M.Barandiaran en 1927;"Catalogado en Munibe con el nº 53-1
La Sociedad Merkualde Kixmi Taldea le colocó un hito señalizador al que le falta la placa. Parece arrancada.

Bibliografía: Munibe 1973, suplemento nº 1.";;10 Larraun Alto - Leiza - Basaburua Mayor;Foto;0413_FOT_462.pdf;;;;;;;;;;;;;;
414;SOKILLETE;1;Dolmen;Huici;En la cima llamada Mugarriberri;"Gorriti (Itinerarios Larraun-Ipar)
Hoja cartográfica 89-12";Gorriti (Itinerarios Larraun-Ipar)#0413_TEX_463.pdf#;586840;4766910;870;43.049920272652,-1.93372839625675;lunes, 10 de abril de 1905;D. Ciaurriz;"Dolmen.
Túmulo de 18 m. de diámetro. En el lado S. mide 1,7 m. de altura y 1 m. al W. Al N. tenemos la ladera que baja al collado. Cámara reducida a 2 losas que están tumbadas en el cráter central. Orientación E. Calizas del terreno.
Ajuar de excavación:
- 1 guijo asurcado hemisférico
- 1 raspador sobre extremo de lasca patenado.
- 1 cuenta globular de azabache.
- 1 punta trapezoidal (trapecio asimétrico de truncadura cóncava ?) de sílex.
- 1 cuenta de tipo tonelete pasando a cilíndrico
- 1 Dentalium
- 2 cuentas discoideas de hueso.
- restos humanos.";T. Aranzadi y J.M.Barandiaran en 1927;"Catalogado en Munibe con el nº 53-2
Tiene un hito señalizador, colocado por la Sociedad Merkualde Kixmi Taldea de Larraun al que le ha desaparecido la placa. 
Hay que señalar que este lugar tiene dos topónimos: Mugarriberri y Sokillete. Esto ha dado lugar, en opinión de Tomás López Sellés, a un desdoblemiento de dólmenes, cuando en realidad sólo hay restos de uno.
Al NE. Del dolmen se puede ver la línea de viejas mugas y hacia el SE., en el prado anexo, hay varias formaciones tumulares en el borde del bosque. Entre ellas destaca una de forma ovalada y compuesta por piedras de regular tamaño. Este fenómeno se está dando con frecuencia en distintas zonas de Navarra y merecería un estudio particular.
A 30 m. de este dolmen y en dirección NW existe un túmulo bien definido de 9 m. de diámetro.
El desdoblamiento de topónimos y el consiguiente desdoblamiento de dólmentes tuvo como consecuencia dos número de catalogación en Munibe: 53-2 y 53-3

Bibliografía: Munibe 1973, suplemento nº 1.";;10 Larraun Alto - Leiza - Basaburua Mayor;Foto;0414_FOT_464.pdf;Mapa 89-12;0414_MAP_465.pdf;;;;;;;;;;;;
415;ATXITXIA;7;Dolmen corto abierto;Huici;;"Huici (Itinerarios Larraun-Ipar)
Hoja cartográfica 89-12";Gorriti (Itinerarios Larraun-Ipar)#0413_TEX_463.pdf#;588900;4766700;865;43.0477911237634,-1.90847249810843;lunes, 3 de abril de 1905;J.M. Barandiaran;"Dolmen corto abierto.
Túmulo de 10 m. de diámetro y 0,8 m. de altura. Galgal de piedras. Tres losas con recinto rectangular. No tiene cubierta. Calizas del terreno.";No se conoce;"Según Munibe, este dolmen ha podido ser confundido con Titinzulo. Probablemente, y dado que en la zonase encuentra el túmulo, es también posible que la descripción dada no se corresponda en la actual. En tanto no exisa una aclaración definitiva, se recogen estos datos.
Está catalogado por Munibe con el nº 54-1.

Bibliografía: Munibe 1973, suplemento nº 1.";;10 Larraun Alto - Leiza - Basaburua Mayor;Mapa 89-12;0414_MAP_465.pdf;;;;;;;;;;;;;;
416;TITINZULO;1;Dolmen corto;Huici;En paraje Amazkar,  60 m. al S de la divisoria de aguas cantábrico-mediterránea y 70 m. al SE de la borda Txonkoenea.;"Huici (Itinerarios Larraun-Ipar)
Hoja cartográfica 89-12";Gorriti (Itinerarios Larraun-Ipar)#0413_TEX_463.pdf#;589140;4766580;850;43.046682578421,-1.90554547778394;martes, 9 de mayo de 1905;Eduardo Mauleón;"Dolmen corto ?.
Túmulo circular de 8 m. de diámetro y 0,6 m. de altura. Cámara con dos losas, formando escuadra, una de ellas,  la más pequeña, talvez sea la cabecera. Sin cubierta. Orientación a 108º. Calizas del terreno.";No se conoce;"En su día se pensó que Atxitxia y Titinzulo eran el mismo dolmen. Hemos recogido estos datos en la ficha en tanto no exista una aclaración definitiva.
Tiene un hito señalizador, colocado por la Sociedad Merkualde Kixmi Taldea de Larraun al que le ha desaparecido la placa. 
Está catalogado por Munibe con el nº 54-13.

Bibliografía: Munibe 1973, suplemento nº 1.";;10 Larraun Alto - Leiza - Basaburua Mayor;Mapa 89-12;0414_MAP_465.pdf;Fotos;0416_FOT_466.pdf;Croquis;0416_FOT_466.pdf;;;;;;;;;;
417;TXUTXUIN;7;Dolmen corto abierto;Huici;En estrecha planicie, a 2 km del puerto de Huici.;"Huici (Itinerarios Larraun-Ipar)
Hoja cartográfica 89-12";Gorriti (Itinerarios Larraun-Ipar)#0413_TEX_463.pdf#;590450;4766750;808;43.0480582096566,-1.88943671248417;viernes, 19 de mayo de 1905;M. Laborde;"Dolmen corto abierto.
Túmulo de 9 m. de diámetro de tierra y piedras, más relevante por el lado N. que por el lado S. Cámara de recinto rectangular, formada por tres losas basculadas hacia el interior. Dos losas pequeñás en la entrada junto a las laterales.
Actualmente, diciembre de 1989, el túmulo tiene un amontonamiento de piedras en su arco NW., que parecen ser ajenas al mismo. Orientación 145º.";No se conoce;"Tiene un hito señalizador, colocado por la Sociedad Merkualde Kixmi Taldea de Larraun al que le ha desaparecido la placa. Erróneamente esta sociedad le dio este topónimo al dolmen Esita
Está catalogado por Munibe con el nº 54-24.

Bibliografía: Munibe 1973, suplemento nº 1.";;10 Larraun Alto - Leiza - Basaburua Mayor;Mapa 89-12;0414_MAP_465.pdf;Fotos;0417_FOT_468.pdf;Croquis;0417_DIB_469.pdf;;;;;;;;;;
